word,reading,translation,tags
表示灯,ひょうじとう,ljussignal,n
表象,ひょうしょう,sinnebild,n/vs/adj-no
表情,ひょうじょう,ansiktsuttryck,n/jlpt-3
表装,ひょうそう,montering,n/vs
表側,おもてがわ,front,n/adj-no
表題,ひょうだい,kolumntitel,n
標題,ひょうだい,kolumntitel,n
表通り,おもてどおり,storgata,n
表通,おもてどおり,storgata,n
表面張力,ひょうめんちょうりょく,ytspänning,n
評論家,ひょうろんか,kritiker,n
描写,びょうしゃ,avbildning,n/vs/jlpt-1
描出,びょうしゅつ,skildring,n/vs
病み上がり,やみあがり,konvalescens,n
病み上り,やみあがり,konvalescens,n
病院,びょういん,sjukhus,n/adj-no/jlpt-5
病気,びょうき,sjukdom,n/adj-no/vs/jlpt-5
病気の流行,びょうきのりゅうこう,epidemi,exp/n
病気の流行,びょうきのりゅうこう,epidemisk,exp/n
病原,びょうげん,sjukdomsorsak,n/adj-no
病源,びょうげん,sjukdomsorsak,n/adj-no
病床,びょうしょう,sjukbädd,n/adj-no
病床,びょうしょう,sjuksäng,n/adj-no
病巣,びょうそう,fokusera,n/adj-no
病徴,びょうちょう,symtom,n
病棟,びょうとう,sjuksal,n
病理学,びょうりがく,patologi,n
蛭,ひる,backe,n/uk
蛭,ひる,blodigel,n/uk
蛭,ひる,igel,n/uk
蛭,ヒル,backe,n/uk
蛭,ヒル,blodigel,n/uk
蛭,ヒル,igel,n/uk
品格,ひんかく,värdighet,n
品詞,ひんし,ordklass,n
品質,ひんしつ,egenskap,n/jlpt-1
品性,ひんせい,karaktär,n
浜,はま,havsstrand,n/abbr/uk/arch/jlpt-1
浜,ハマ,havsstrand,n/abbr/uk/arch/jlpt-1
貧窮化,ひんきゅうか,utarmning,n/vs
貧血,ひんけつ,anemi,n
貧血症,ひんけつしょう,anemi,n
頻出,ひんしゅつ,frekvent,n/vs
頻度,ひんど,bruklighet,n
頻度,ひんど,frekvens,n
頻度,ひんど,svängningstal,n
頻度,ひんど,täthet,n
瓶,びん,flaska,n/jlpt-1/jlpt-3
瓶,びん,butelj,n/jlpt-1/jlpt-3
瓶,ビン,flaska,n/jlpt-1/jlpt-3
瓶,ビン,butelj,n/jlpt-1/jlpt-3
壜,びん,flaska,n
壜,びん,butelj,n
壜,ビン,flaska,n
壜,ビン,butelj,n
罎,びん,flaska,n
罎,びん,butelj,n
罎,ビン,flaska,n
罎,ビン,butelj,n
不安,ふあん,oro,adj-na/n/jlpt-3
不安,ふあん,olust,adj-na/n/jlpt-3
不可知的,ふかちてき,agnostiker,adj-na
不可知的,ふかちてき,agnostisk,adj-na
不可知論,ふかちろん,agnosticism,n/adj-no
不可入性,ふかにゅうせい,täthet,n
不寛容,ふかんよう,intolerans,n
不慣れ,ふなれ,oerfarenhet,adj-na/n
不慣,ふなれ,oerfarenhet,adj-na/n
不馴れ,ふなれ,oerfarenhet,adj-na/n
不馴,ふなれ,oerfarenhet,adj-na/n
不気味,ぶきみ,konstig,adj-na/n
不気味,ぶきみ,skum,adj-na/n
不気味,ぶきみ,kuslig,adj-na/n
無気味,ぶきみ,konstig,adj-na/n
無気味,ぶきみ,skum,adj-na/n
無気味,ぶきみ,kuslig,adj-na/n
不況,ふきょう,lågkonjunktur,adj-na/n/adj-no/jlpt-1
不均斉,ふきんせい,asymmetri,n
不具者,ふぐしゃ,vanför,n
不言,ふげん,tystnad,n
不言不語,ふげんふご,tystnad,n/yoji
不語,ふご,tystnad,n
不在,ふざい,bortovaro,n/adj-no/n-suf/jlpt-1
不在証明,ふざいしょうめい,alibi,n
不従順,ふじゅうじゅん,olydnad,n
不人気,ふにんき,impopularitet,adj-na/n
不随意,ふずいい,ofrivillig,n
不正乗車,ふせいじょうしゃ,tjuvåkning,n
不退,ふたい,bestämmande,n
不退,ふたい,bestämning,n
不退,ふたい,utstakning,n
不知,ふち,fåkunnighet,n
不知,ふち,ignorans,n
不知,ふち,okunnighet,n
不知,ふち,okunskap,n
不智,ふち,fåkunnighet,n
不智,ふち,ignorans,n
不智,ふち,okunnighet,n
不智,ふち,okunskap,n
不仲,ふなか,dissonans,n/adj-no/adj-na
不定詞,ふていし,infinitiv,n
不定法,ふていほう,infinitiv,n
不凍,ふとう,isfri,n/adj-no
不当廉売,ふとうれんばい,dumpning,n
不発弾,ふはつだん,blindgångare,n
不変,ふへん,konstant,adj-na/n/adj-no
不便,ふべん,opraktisk,adj-na/n/jlpt-1/jlpt-4
不便,ふべん,besvärlig,adj-na/n/jlpt-1/jlpt-4
不便,ふべん,obekväm,adj-na/n/jlpt-1/jlpt-4
不味い,まずい,äcklig,adj-i/uk/jlpt-1
不味い,まずい,osmaklig,adj-i/uk/jlpt-1
不味い,まずい,otrevlig,adj-i/uk/jlpt-1
不味い,マズイ,äcklig,adj-i/uk/jlpt-1
不味い,マズイ,osmaklig,adj-i/uk/jlpt-1
不味い,マズイ,otrevlig,adj-i/uk/jlpt-1
不味い,マズい,äcklig,adj-i/uk/jlpt-1
不味い,マズい,osmaklig,adj-i/uk/jlpt-1
不味い,マズい,otrevlig,adj-i/uk/jlpt-1
不問,ふもん,fåkunnighet,n/n-suf
不問,ふもん,ignorans,n/n-suf
不問,ふもん,okunnighet,n/n-suf
不問,ふもん,okunskap,n/n-suf
付き添い人,つきそいにん,passopp,n
付添人,つきそいにん,passopp,n
付添い人,つきそいにん,passopp,n
付け火,つけび,mordbrand,n
付け掛け,つけかけ,överdebitera,n
付け札,つけふだ,märke,n
付札,つけふだ,märke,n
付け替え,つけかえ,ersättande,n
付け髪,つけがみ,löshår,n
付髪,つけがみ,löshår,n
付け髭,つけひげ,lösmustasch,n
付け文,つけぶみ,kärleksbrev,n
付属節,ふぞくせつ,bisats,n
付箋,ふせん,märke,n
附箋,ふせん,märke,n
埠頭,ふとう,pir,n
ふ頭,ふとう,pir,n
阜頭,ふとう,pir,n
夫,おっと,make,n/jlpt-4
良人,おっと,make,n
夫人,ふじん,fru,n/hon/arch/jlpt-3
夫人,ぶにん,fru,n/hon/arch/jlpt-3
夫人,はしかし,fru,n/hon/arch/jlpt-3
婦人,ふじん,kvinna,n/sens/jlpt-3
布,ぬの,tyg,n/jlpt-3
布,ふ,tyg,n/jlpt-3
布,にの,tyg,n/jlpt-3
布,にぬ,tyg,n/jlpt-3
府県,ふけん,prefektur,n
怖じ気,おじけ,befara,n/uk
怖じけ,おじけ,befara,n/uk
扶助,ふじょ,bistånd,n/vs
敷居,しきい,tröskel,n
閾,しきい,tröskel,n
閾,しきみ,tröskel,n
閾,しき,tröskel,n
敷地,しきち,tomt,n/jlpt-2
普請,ふしん,byggenskap,n/vs
普請,ふしん,husbyggnad,n/vs
普段,ふだん,vanligen,adj-no/n/n-t/jlpt-3
普段,ふだん,vanligtvis,adj-no/n/n-t/jlpt-3
普段,ふだん,vanlig,adj-no/n/n-t/jlpt-3
普通科,ふつうか,infanteri,n
普通法,ふつうほう,sedvanerätt,n
普通名詞,ふつうめいし,artnamn,n/adj-no
浮動,ふどう,svävande,n/vs/adj-no
浮標,ふひょう,boj,n
浮標,ふひょう,flytboj,n
浮浪者,ふろうしゃ,lösdrivare,n
父の日,ちちのひ,"fars dag",n
父親,ちちおや,fader,n/jlpt-3
父親,ちちおや,far,n/jlpt-3
父親,ちちおや,pappa,n/jlpt-3
父親,ちちおや,"pater X",n/jlpt-3
腐食,ふしょく,korrosion,n/vs
腐蝕,ふしょく,korrosion,n/vs
負符号,ふふごう,minustecken,n
賦与,ふよ,utbärning,n/vs
賦与,ふよ,spridning,n/vs
侮り,あなどり,spotskhet,n
侮言,ぶげん,skällsord,n
撫育,ぶいく,ans,n/vs
撫育,ぶいく,skötsel,n/vs
武威,ぶい,militärmakt,n
武装解除,ぶそうかいじょ,nedrustning,n/vs
武弁,ぶべん,soldat,n
武陵桃源,ぶりょうとうげん,utopi,n/yoji
舞踏,ぶとう,dansande,n/vs/adj-no/abbr
蕪,かぶ,unge,n/uk
蕪,かぶ,valp,n/uk
蕪,かぶら,unge,n/uk
蕪,かぶら,valp,n/uk
蕪,かぶな,unge,n/uk
蕪,かぶな,valp,n/uk
蕪,カブ,unge,n/uk
蕪,カブ,valp,n/uk
蕪,カブラ,unge,n/uk
蕪,カブラ,valp,n/uk
蕪菁,かぶ,unge,n/uk
蕪菁,かぶ,valp,n/uk
蕪菁,かぶら,unge,n/uk
蕪菁,かぶら,valp,n/uk
蕪菁,かぶな,unge,n/uk
蕪菁,かぶな,valp,n/uk
蕪菁,カブ,unge,n/uk
蕪菁,カブ,valp,n/uk
蕪菁,カブラ,unge,n/uk
蕪菁,カブラ,valp,n/uk
蕪菜,かぶらな,unge,n/uk
蕪菜,かぶらな,valp,n/uk
蕪菜,カブ,unge,n/uk
蕪菜,カブ,valp,n/uk
蕪菜,カブラ,unge,n/uk
蕪菜,カブラ,valp,n/uk
部屋,へや,rum,n/abbr/jlpt-5
部分集合,ぶぶんしゅうごう,delmängd,n
部面,ぶめん,fas,n
封,ふう,förslutning,n/jlpt-1
封,ふう,plombering,n/jlpt-1
封,ふう,sigill,n/jlpt-1
封建制度,ほうけんせいど,feodalväsen,n/adj-no
封建制度,ほうけんせいど,länsväsen,n/adj-no
封筒,ふうとう,hölje,n/jlpt-5
風景,ふうけい,scen,n/adj-no/jlpt-3
風景,ふうけい,landskap,n/adj-no/jlpt-3
風刺,ふうし,satir,n/vs/adj-no
諷刺,ふうし,satir,n/vs/adj-no
風習,ふうしゅう,sed,n/jlpt-1
風習,ふうしゅう,bruk,n/jlpt-1
風習,ふうしゅう,praxis,n/jlpt-1
風船,ふうせん,ballong,n/jlpt-2
風袋,ふうたい,emballage,n
風袋,ふうたい,emballering,n
風通し,かぜとおし,ventilation,n
風通し,かざとおし,ventilation,n
風とおし,かぜとおし,ventilation,n
風とおし,かざとおし,ventilation,n
風力,ふうりょく,vindkraft,n/pref
風呂,ふろ,bad,n/jlpt-3
風呂桶,ふろおけ,badkar,n
風呂桶,ふろおけ,badbalja,n
風呂場,ふろば,badrum,n
副見出し,ふくみだし,undertitel,n
副詞,ふくし,adverb,n/adj-no/jlpt-2
副尺,ふくしゃく,nonieskala,n
副首相,ふくしゅしょう,biträdande,n
副木,ふくぼく,benspjäla,n
副領事,ふくりょうじ,vicekonsul,n
復讐,ふくしゅう,hämnd,n/vs
復讐,ふくしゅう,revansch,n/vs
復しゅう,ふくしゅう,hämnd,n/vs
復しゅう,ふくしゅう,revansch,n/vs
復讎,ふくしゅう,hämnd,n/vs
復讎,ふくしゅう,revansch,n/vs
服,ふく,kläder,n/n-suf/suf/ctr/jlpt-5
福利,ふくり,bästa,n
福利,ふくり,välfärd,n
腹,はら,mage,n/suf/ctr/jlpt-3
腹,はら,buk,n/suf/ctr/jlpt-3
肚,はら,mage,n/suf/ctr
肚,はら,buk,n/suf/ctr
腹部,ふくぶ,abdomen,n/adj-no
腹膜,ふくまく,bukhinna,n/adj-no
腹立たしい,はらだたしい,retande,adj-i
腹立ち,はらだち,ilska,n/jlpt-1
複雑さ,ふくざつさ,komplexitet,n
複数回,ふくすうかい,pluralis,n-adv
複葉機,ふくようき,biplan,n
フッ化水素酸,フッかすいそさん,fluorvätesyra,n
弗化水素酸,ふっかすいそさん,fluorvätesyra,n
払い戻す,はらいもどす,återbetala,v5s/vt/jlpt-2
払戻す,はらいもどす,återbetala,v5s/vt
払う,はらう,betala,v5u/vt/jlpt-4
仏,ふつ,fransk,n/abbr/jlpt-1/jlpt-3
仏,ぶつ,fransk,n/jlpt-1/jlpt-3
仏教,ぶっきょう,buddism,n
佛教,ぶっきょう,buddism,n
仏国,ふっこく,Frankrike,n
仏徒,ぶっと,buddist,n
仏塔,ぶっとう,pagod,n
仏噸,ふつとん,ton,n
仏法,ぶっぽう,buddism,n
物,もの,sak,n/uk/n-suf/pref/jlpt-5
物,もの,pryl,n/uk/n-suf/pref/jlpt-5
物,もん,sak,n/uk/n-suf/pref/jlpt-5
物,もん,pryl,n/uk/n-suf/pref/jlpt-5
物件,ぶっけん,föremål,n
物件,ぶっけん,pinal,n
物語,ものがたり,berättelse,n/vs/adj-no/jlpt-3
物語,ものがたり,saga,n/vs/adj-no/jlpt-3
物語,ものがたり,historia,n/vs/adj-no/jlpt-3
物産,ぶっさん,alster,n
物珍しい,ものめずらしい,nyfiken,adj-i
物分り,ものわかり,förståelse,n
物分かり,ものわかり,förståelse,n
物わかり,ものわかり,förståelse,n
物解り,ものわかり,förståelse,n
物理,ぶつり,fysik,n/adj-no/jlpt-3
物理学者,ぶつりがくしゃ,fysiker,n
鮒,ふな,ruda,n/uk
鮒,フナ,ruda,n/uk
鯽,ふな,ruda,n/uk
鯽,フナ,ruda,n/uk
分,ふん,minut,n/jlpt-1/jlpt-3
分,ぶん,minut,n/n-suf/jlpt-1/jlpt-3
分かり,わかり,förståelse,n
解り,わかり,förståelse,n
判り,わかり,förståelse,n
分り,わかり,förståelse,n
分化,ぶんか,specialisering,n/vs
分解能,ぶんかいのう,rådighet,n
分館,ぶんかん,annex,n
分岐駅,ぶんきえき,järnvägsknut,n
分局,ぶんきょく,filialkontor,n
分光器,ぶんこうき,spektroskop,n
分子量,ぶんしりょう,molekylarvikt,n
分詞,ぶんし,particip,n/adj-no
分周,ぶんしゅう,fördelning,n
分宿,ぶんしゅく,inkvartering,n/vs
分水界,ぶんすいかい,vattendelare,n
分水山脈,ぶんすいさんみゃく,vattendelare,n
分水線,ぶんすいせん,vattendelare,n
分水嶺,ぶんすいれい,vattendelare,n
分析化学,ぶんせきかがく,"analytisk kemi",n
分節,ぶんせつ,artikulering,n/adj-no
分体,ぶんたい,delning,n
分度器,ぶんどき,gradskiva,n
分配者,ぶんぱいしゃ,receptarie,n
分泌液,ぶんぴつえき,sekretion,n
分泌物,ぶんぴつぶつ,sekretion,n
分泌物,ぶんぴぶつ,sekretion,n
分秒,ふんびょう,ögonblick,n
分布,ぶんぷ,utbärning,n/vs/jlpt-2
分布,ぶんぷ,spridning,n/vs/jlpt-2
分母,ぶんぼ,nämnare,n/jlpt-1
分量,ぶんりょう,mängd,n/vs/jlpt-2
分量,ぶんりょう,kvantum,n/vs/jlpt-2
噴火口,ふんかこう,krater,n
噴火孔,ふんかこう,krater,n
墳墓,ふんぼ,grift,n
憤激,ふんげき,furie,n/vs
粉塵,ふんじん,damm,n
粉じん,ふんじん,damm,n
粉体,ふんたい,puder,n
糞,くそ,skit,int/col/n/adj-f/sl/adv
糞,クソ,skit,int/col/n/adj-f/sl/adv
屎,くそ,skit,int/col/n/adj-f/sl/adv
屎,クソ,skit,int/col/n/adj-f/sl/adv
雰囲気,ふんいき,stämning,n/jlpt-3
雰囲気,ふんいき,atmosfär,n/jlpt-3
雰囲気,ふいんき,stämning,n/jlpt-3
雰囲気,ふいんき,atmosfär,n/jlpt-3
ふんい気,ふんいき,stämning,n
ふんい気,ふんいき,atmosfär,n
ふん囲気,ふんいき,stämning,n
ふん囲気,ふんいき,atmosfär,n
文,ぶん,mening,n/jlpt-1/jlpt-3
文案,ぶんあん,utkast,n
文化,ぶんか,kultur,n/jlpt-4
文化,ぶんか,civilisation,n/jlpt-4
文学,ぶんがく,litteratur,n/jlpt-4
文学史,ぶんがくし,litteraturvetenskap,n
文句,もんく,uttryck,n/jlpt-3
文句,もんく,fras,n/jlpt-3
文句,もんく,klagomål,n/jlpt-3
文字読取り装置,もじよみとりそうち,skriftläsare,n
文法,ぶんぽう,grammatik,n/adj-no/jlpt-4
文法,ぶんぽう,språklära,n/adj-no/jlpt-4
文法的,ぶんぽうてき,grammatisk,adj-na
文脈,ぶんみゃく,kontext,n/jlpt-2
文民,ぶんみん,civilist,n/adj-no
文盲,もんもう,analfabetism,n/adj-no/sens
聞き取り,ききとり,hörförståelse,n/jlpt-1
聴き取り,ききとり,hörförståelse,n
聞取り,ききとり,hörförståelse,n
聴取り,ききとり,hörförståelse,n
然も,しかも,dessutom,conj/uk/jlpt-1
然も,しかも,vidare,conj/uk/jlpt-1
而も,しかも,dessutom,conj/uk/jlpt-1
而も,しかも,vidare,conj/uk/jlpt-1
併も,しかも,dessutom,conj/uk
併も,しかも,vidare,conj/uk
兵威,へいい,militärmakt,n
兵士,へいし,soldat,n/jlpt-1
兵団,へいだん,armékår,n
兵略,へいりゃく,strategi,n
平易化,へいいか,förenkling,n/vs
平易化,へいいか,simplifiering,n/vs
平価切下げ,へいかきりさげ,devalvering,n
平価切り下げ,へいかきりさげ,devalvering,n
平均値,へいきんち,medelvärde,n
平準,へいじゅん,vågrät,n
平常通り,へいじょうどおり,"som vanligt",adv
平織,ひらおり,tuskaft,n/adj-no
平織,ひらおり,tvåskaft,n/adj-no
平織り,ひらおり,tuskaft,n/adj-no
平織り,ひらおり,tvåskaft,n/adj-no
平台型貨車,ひらだいがたかしゃ,"öppen godsvagn",n
平版,へいはん,litografi,n
平方,へいほう,kvadratmeter,n/jlpt-1
平方メートル,へいほうメートル,kvadratmeter,n
平方根,へいほうこん,kvadratrot,n
平民主義,へいみんしゅぎ,folkvälde,n
平面幾何学,へいめんきかがく,plangeometri,n
平和,へいわ,fred,adj-na/n/jlpt-3
平和維持活動,へいわいじかつどう,fredsaktion,n
平和会議,へいわかいぎ,fredskonferens,n
平和協定,へいわきょうてい,fredsavtal,n
平和攻勢,へいわこうせい,fredsoffensiv,n
平和主義,へいわしゅぎ,pacifism,n/adj-no
平和主義者,へいわしゅぎしゃ,fredsvän,n
平和主義者,へいわしゅぎしゃ,pacifist,n
平和主義者,へいわしゅぎしゃ,pacifistisk,n
平和条約,へいわじょうやく,fredsfördrag,n
平和論者,へいわろんしゃ,fredsvän,n
平和論者,へいわろんしゃ,pacifist,n
平和論者,へいわろんしゃ,pacifistisk,n
並べ方,ならべかた,anordning,n
並めて,なめて,samtliga,adv
並行,へいこう,parallell,n/vs/adj-no/jlpt-2
併行,へいこう,parallell,n/vs/adj-no
並列,へいれつ,parallell,n/vs/adj-no/jlpt-1
閉める,しめる,stänga,v1/vt/jlpt-5
閉経,へいけい,menopaus,n
閉所恐怖症,へいしょきょうふしょう,cellskräck,n
閉所恐怖症,へいじょきょうふしょう,cellskräck,n
陛下,へいか,"Ers Majestät",pn/n-suf/hon
米,こめ,ris,n/jlpt-4
米,よね,ris,n/jlpt-4
米,めめ,ris,n/jlpt-4
米,コメ,ris,n/jlpt-4
米国,べいこく,Amerika,n
米国,べいこく,USA,n
米国人,べいこくじん,amerikansk,n
米穀,べいこく,risgryn,n
米上院,べいじょういん,senat,n
米粒,こめつぶ,risgryn,n
頁数,ページすう,sidantal,n
ページ数,ページすう,sidantal,n
僻隅,へきぐう,krypin,n
壁,かべ,vägg,n/jlpt-4
壁,へき,vägg,n/jlpt-4
壁掛け,かべかけ,utsmyckning,n/adj-f
壁かけ,かべかけ,utsmyckning,n/adj-f
壁掛,かべかけ,utsmyckning,n/adj-f
壁紙,かべがみ,tapet,n
碧玉,へきぎょく,jaspis,n
分け隔て,わけへだて,diskriminering,n/vs
わけ隔て,わけへだて,diskriminering,n/vs
別け隔て,わけへだて,diskriminering,n/vs
別宴,べつえん,avskedsmiddag,n
別言,べつげん,"med andra ord",n/vs
別言すれば,べつげんすれば,"med andra ord",exp
別仕立て,べつしたて,skräddarsydd,exp
別紙,べっし,bilaga,n
別珍,べっちん,velvetin,n
箆,へら,spatel,n
篦,へら,spatel,n
偏食,へんしょく,"ensidig kost",n/vs
偏針,へんしん,avböjning,n
変,へん,konstig,adj-na/n/n-pref/jlpt-4
變,へん,konstig,adj-na/n/n-pref
変える,かえる,förändra,v1/vt/jlpt-4
変える,かえる,ändra,v1/vt/jlpt-4
変わり者,かわりもの,excenter,n/adj-no
変り者,かわりもの,excenter,n/adj-no
変りもの,かわりもの,excenter,n/adj-no
変わる,かわる,förändras,v5r/vi/jlpt-4
変わる,かわる,ändras,v5r/vi/jlpt-4
変る,かわる,förändras,v5r/vi
変る,かわる,ändras,v5r/vi
変化,へんか,förändring,n/vs/jlpt-3
変化,へんか,variation,n/vs/jlpt-3
変化,へんか,mutation,n/vs/jlpt-3
変化,へんか,övergång,n/vs/jlpt-3
変化,へんか,metamorfos,n/vs/jlpt-3
変換器,へんかんき,konverter,n
変換器,へんかんき,omvandlare,n
変換機,へんかんき,konverter,n
変換機,へんかんき,omvandlare,n
変幻,へんげん,ändring,n/vs
変更,へんこう,förändring,n/vs/jlpt-3
変質者,へんしつしゃ,urarta,n
変遷,へんせん,förändring,n/vs/jlpt-1
変速機,へんそくき,transmission,n
変流器,へんりゅうき,transformator,n
変量,へんりょう,varierbar,n
片隅,かたすみ,hörn,n
片隅,かたすみ,vrå,n
片すみ,かたすみ,hörn,n
片すみ,かたすみ,vrå,n
編み針,あみばり,strumpsticka,n
編み棒,あみぼう,strumpsticka,n
編み目,あみめ,stygn,n
編目,あみめ,stygn,n
網目,あみめ,stygn,n
網み目,あみめ,stygn,n
編隊,へんたい,formation,n
返事,へんじ,svar,n/vs/jlpt-4
返辞,へんじ,svar,n/vs
返答,へんとう,besvara,n/vs/jlpt-1
遍路,へんろ,pilgrim,n
便秘,べんぴ,förstoppning,n/vs/adj-no
便利,べんり,praktisk,adj-na/jlpt-5
便利,べんり,behändig,adj-na/jlpt-5
便利,べんり,bekväm,adj-na/jlpt-5
勉強,べんきょう,studera,n/vs/jlpt-3/jlpt-5
勉励,べんれい,flit,n/vs
弁慶,べんけい,atlet,n/abbr
辨慶,べんけい,atlet,n/abbr
弁護士,べんごし,advokat,n
弁護士会,べんごしかい,advokatsamfund,n
弁舌,べんぜつ,replik,n
辯舌,べんぜつ,replik,n
弁当,べんとう,matsäck,n/jlpt-3
辨當,べんとう,matsäck,n
弁當,べんとう,matsäck,n
辨当,べんとう,matsäck,n
お弁当,おべんとう,matsäck,n/jlpt-5
御弁当,おべんとう,matsäck,n
弁当箱,べんとうばこ,matsäck,n
弁理,べんり,ledning,n/vs
保菌者,ほきんしゃ,smittobärare,n
保護,ほご,beskydd,n/vs/jlpt-1
保護,ほご,skydd,n/vs/jlpt-1
保護,ほご,försvar,n/vs/jlpt-1
保護の聖人,ほごのせいじん,skyddshelgon,n
保護の聖人,ほごのせいじん,skyddspatron,n
保護観察,ほごかんさつ,skyddstillsyn,n
保護国,ほごこく,beskyddarskap,n
保護国,ほごこく,protektorat,n
保護国,ほごこく,skyddsstat,n
保護税,ほごぜい,skyddstull,n
保護領,ほごりょう,beskyddarskap,n
保護領,ほごりょう,protektorat,n
保護領,ほごりょう,skyddsstat,n
保守系,ほしゅけい,högerman,n
保守主義,ほしゅしゅぎ,konservatism,n
保税倉庫,ほぜいそうこ,frilager,n
